Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
19600,0.997368, 0.006453, 0.027347, 0.834992,0.934415, 0.108987, 0.112281, 0.780787,0.988912,0.013591,0.018584,0.840115
19700,0.996428, 0.011361, 0.013984, 0.846268,0.899942, 0.123966, 0.002000, 0.842843,0.989325,0.017459,0.020577,0.847898
19800,0.996947, 0.014693, 0.016083, 0.847443,0.911282, 0.057004, 0.098149, 0.809512,0.992237,0.021132,0.018507,0.833457
19900,0.997242, 0.011801, 0.013430, 0.817249,0.940545, 0.161031, 0.002000, 0.937244,0.993701,0.018359,0.015093,0.816748
20000,0.994822, 0.011862, 0.011719, 0.812999,0.916820, 0.016862, 0.002000, 0.743235,0.991759,0.015070,0.016184,0.815622
20100,0.996637, 0.012237, 0.011047, 0.817909,0.902405, 0.068442, 0.004812, 0.838568,0.988591,0.016251,0.023375,0.818491
20200,0.998000, 0.002000, 0.002000, 0.998000,0.921615, 0.034269, 0.082512, 0.761435,0.991618,0.017607,0.016087,0.834343
20300,0.996251, 0.012692, 0.013284, 0.830916,0.910541, 0.103355, 0.093981, 0.798272,0.988385,0.020338,0.018378,0.830987
20400,0.996922, 0.008085, 0.010828, 0.870483,0.912929, 0.099772, 0.056896, 0.871027,0.989920,0.020687,0.016402,0.850874
20500,0.996850, 0.012979, 0.012127, 0.839561,0.865320, 0.066062, 0.055519, 0.905790,0.983322,0.019441,0.018843,0.834842
20600,0.997010, 0.011965, 0.012987, 0.844016,0.977936, 0.104995, 0.069637, 0.852739,0.993420,0.018436,0.019168,0.842837
20700,0.997156, 0.012044, 0.016866, 0.839311,0.912458, 0.003873, 0.003197, 0.948621,0.990523,0.017181,0.022170,0.845135
20800,0.996608, 0.011878, 0.016662, 0.835181,0.920957, 0.078515, 0.119052, 0.784178,0.989528,0.025036,0.025541,0.825260
20900,0.997077, 0.015117, 0.022516, 0.821428,0.921405, 0.081165, 0.029866, 0.592020,0.995288,0.021358,0.022930,0.832215
21000,0.996238, 0.007973, 0.017639, 0.843325,0.901200, 0.001073, 0.105974, 0.788236,0.990809,0.013835,0.025950,0.846902
21100,0.996592, 0.010158, 0.013660, 0.837628,0.909610, 0.062634, 0.036557, 0.787612,0.989516,0.015885,0.020328,0.828307
21200,0.996720, 0.012221, 0.015595, 0.811293,0.938111, 0.098069, 0.013564, 0.761975,0.995646,0.015076,0.018228,0.814690
21300,0.997019, 0.014795, 0.014518, 0.815058,0.929394, 0.076659, 0.002000, 0.883637,0.991622,0.018330,0.018552,0.817923
21400,0.997279, 0.012122, 0.013180, 0.840480,0.915871, 0.109482, 0.002000, 0.919520,0.992674,0.018790,0.021731,0.827617
21500,0.997477, 0.009823, 0.014461, 0.834352,0.867454, 0.090507, 0.038619, 0.916852,0.991792,0.017836,0.020905,0.833063
21600,0.997646, 0.013673, 0.012103, 0.828155,0.865937, 0.002000, 0.002000, 0.998000,0.988546,0.021783,0.016188,0.834988
21700,0.997472, 0.010348, 0.012440, 0.822079,0.998000, 0.102861, 0.071046, 0.888075,0.995967,0.018300,0.017467,0.803436
21800,0.997473, 0.010930, 0.011328, 0.807204,0.946320, 0.097311, 0.048563, 0.772768,0.992974,0.016197,0.016194,0.813646
21900,0.997465, 0.010144, 0.011336, 0.804635,0.917109, 0.002000, 0.109529, 0.796421,0.991315,0.017761,0.017056,0.803466
22000,0.997440, 0.012410, 0.011935, 0.801508,0.912476, 0.015953, 0.110777, 0.790583,0.992505,0.019727,0.017475,0.789202
22100,0.998000, 0.002000, 0.002000, 0.693588,0.939729, 0.076093, 0.005518, 0.630454,0.993363,0.019451,0.014843,0.786908
22200,0.997134, 0.012184, 0.009481, 0.805350,0.930222, 0.064829, 0.002000, 0.684489,0.995570,0.015781,0.016328,0.806153
22300,0.997336, 0.010339, 0.012943, 0.820193,0.911256, 0.072740, 0.002000, 0.998000,0.990371,0.021403,0.014993,0.829333
22400,0.994978, 0.010991, 0.014880, 0.800507,0.915992, 0.072887, 0.106035, 0.924127,0.990071,0.020168,0.022710,0.804533
22500,0.997045, 0.015637, 0.020604, 0.820427,0.877242, 0.119082, 0.068069, 0.831714,0.993149,0.017886,0.023962,0.825047
22600,0.996901, 0.017626, 0.016553, 0.804357,0.887886, 0.094076, 0.002000, 0.694355,0.992357,0.025023,0.022331,0.804121
22700,0.997232, 0.016333, 0.013971, 0.823326,0.938648, 0.103607, 0.078060, 0.861599,0.992196,0.022278,0.017523,0.824941
22800,0.997603, 0.011533, 0.012049, 0.844518,0.904543, 0.002455, 0.018167, 0.868424,0.991302,0.016817,0.017002,0.834792
22900,0.997732, 0.009306, 0.019611, 0.864964,0.962270, 0.070104, 0.002000, 0.834849,0.994384,0.014318,0.018457,0.834822
23000,0.997306, 0.011788, 0.012791, 0.839698,0.949886, 0.002000, 0.138602, 0.900046,0.993649,0.015054,0.015934,0.846390
23100,0.997439, 0.012714, 0.013164, 0.859881,0.901284, 0.147384, 0.124644, 0.841802,0.992478,0.018330,0.020562,0.851635
23200,0.997606, 0.009412, 0.009875, 0.822028,0.901456, 0.041281, 0.002000, 0.796933,0.994027,0.019547,0.016900,0.841715
23300,0.996496, 0.012520, 0.011668, 0.832123,0.927295, 0.002000, 0.046005, 0.904265,0.992153,0.017139,0.018843,0.843620
23400,0.997345, 0.011232, 0.010679, 0.836522,0.997687, 0.089884, 0.009902, 0.809151,0.993202,0.017574,0.014601,0.830511
23500,0.997170, 0.010882, 0.010685, 0.824518,0.911023, 0.065550, 0.061132, 0.897413,0.991768,0.017347,0.012541,0.837080
23600,0.997224, 0.011016, 0.010597, 0.822347,0.923660, 0.002000, 0.054514, 0.883394,0.992751,0.015852,0.018643,0.817098
23700,0.997468, 0.011886, 0.010030, 0.842218,0.877969, 0.099253, 0.035250, 0.880724,0.992766,0.018320,0.013559,0.849918
23800,0.998000, 0.002000, 0.002000, 0.754504,0.904829, 0.002000, 0.185579, 0.754443,0.989949,0.016665,0.027119,0.850202
23900,0.996686, 0.016554, 0.015743, 0.866390,0.916546, 0.104548, 0.024563, 0.770140,0.991322,0.023222,0.018469,0.848182
24000,0.996540, 0.013526, 0.018443, 0.865050,0.934224, 0.002000, 0.128776, 0.926749,0.986256,0.019460,0.017585,0.835317
24100,0.997029, 0.031479, 0.049613, 0.849347,0.900812, 0.002000, 0.050068, 0.950961,0.988170,0.024056,0.025421,0.845488
24200,0.998000, 0.048742, 0.080268, 0.820418,0.944795, 0.037277, 0.096281, 0.867118,0.986663,0.013194,0.016083,0.840004
24300,0.995547, 0.010506, 0.020934, 0.856440,0.943496, 0.002000, 0.067481, 0.880792,0.991677,0.014261,0.024873,0.833008
24400,0.995609, 0.009090, 0.016032, 0.851649,0.893849, 0.149565, 0.094743, 0.871308,0.986111,0.021587,0.023025,0.848538
24500,0.996174, 0.014349, 0.017545, 0.839188,0.916289, 0.006380, 0.130913, 0.934593,0.991136,0.017725,0.020020,0.842791
24600,0.996486, 0.013830, 0.016719, 0.824524,0.923843, 0.002000, 0.034724, 0.865162,0.986976,0.023014,0.020929,0.835905
24700,0.996648, 0.017228, 0.015293, 0.813092,0.835179, 0.034805, 0.011973, 0.892655,0.990841,0.026962,0.017030,0.813773
24800,0.998000, 0.002000, 0.002000, 0.831208,0.904935, 0.025707, 0.030096, 0.806045,0.995281,0.020436,0.020082,0.798527
24900,0.996803, 0.014561, 0.016065, 0.790574,0.921186, 0.044318, 0.015450, 0.736675,0.995630,0.022011,0.017036,0.788442
25000,0.997128, 0.016192, 0.012686, 0.790524,0.901564, 0.089521, 0.002000, 0.819851,0.993421,0.019028,0.016400,0.787185
25100,0.997303, 0.013536, 0.015194, 0.791349,0.898752, 0.002000, 0.071254, 0.765340,0.987133,0.021069,0.022820,0.790431
25200,0.997236, 0.014483, 0.014829, 0.786911,0.909678, 0.002000, 0.002000, 0.837652,0.991313,0.022350,0.023615,0.797250
25300,0.996077, 0.021771, 0.012130, 0.800495,0.899656, 0.037688, 0.070347, 0.845628,0.993095,0.022163,0.019656,0.787758
25400,0.996921, 0.014723, 0.012635, 0.804054,0.902475, 0.033295, 0.035357, 0.759337,0.987592,0.024852,0.020763,0.800390
25500,0.996558, 0.015300, 0.011991, 0.809908,0.998000, 0.159355, 0.168705, 0.886773,0.990817,0.024438,0.020625,0.807024
25600,0.996699, 0.014872, 0.011008, 0.780041,0.938147, 0.107036, 0.014334, 0.903177,0.991065,0.024297,0.017528,0.809314
25700,0.996854, 0.015726, 0.012900, 0.831285,0.879641, 0.012155, 0.059904, 0.751006,0.991186,0.022573,0.017914,0.828495
25800,0.996912, 0.015532, 0.015008, 0.829035,0.897498, 0.002000, 0.056489, 0.752731,0.991284,0.024946,0.018877,0.820051
25900,0.997605, 0.008406, 0.009011, 0.826191,0.949066, 0.225115, 0.113865, 0.764866,0.987820,0.024694,0.023437,0.817107
26000,0.996835, 0.011093, 0.010952, 0.817381,0.903979, 0.040331, 0.144338, 0.825730,0.991468,0.014835,0.021882,0.812757
26100,0.996797, 0.014938, 0.011120, 0.826883,0.924211, 0.070389, 0.077226, 0.884039,0.992199,0.023446,0.018649,0.839485
26200,0.996895, 0.015613, 0.010699, 0.837755,0.881096, 0.027302, 0.002000, 0.772744,0.991672,0.018929,0.013817,0.840518
26300,0.996114, 0.013904, 0.011536, 0.844738,0.920419, 0.046069, 0.112078, 0.853665,0.991006,0.019988,0.021371,0.840255
26400,0.996682, 0.011335, 0.013274, 0.846001,0.954429, 0.040496, 0.002000, 0.850594,0.993899,0.017082,0.018431,0.848201
26500,0.996962, 0.010151, 0.012028, 0.823616,0.901127, 0.073170, 0.095415, 0.755828,0.993504,0.016687,0.020447,0.816147
26600,0.998000, 0.002000, 0.057572, 0.853339,0.906233, 0.002000, 0.060331, 0.790090,0.992098,0.009790,0.014673,0.808699
26700,0.996884, 0.009483, 0.011812, 0.822518,0.902779, 0.046020, 0.108922, 0.918044,0.986972,0.015803,0.020316,0.824940
26800,0.997065, 0.014986, 0.010251, 0.824482,0.930935, 0.002000, 0.201370, 0.764676,0.991371,0.016787,0.019915,0.825138
26900,0.997165, 0.012117, 0.010951, 0.826087,0.905661, 0.072125, 0.069860, 0.671617,0.991709,0.018967,0.017676,0.826890
27000,0.997330, 0.010754, 0.010272, 0.826834,0.958243, 0.037489, 0.098759, 0.830587,0.991346,0.013561,0.013505,0.825898
27100,0.996497, 0.011120, 0.010674, 0.822866,0.956312, 0.002000, 0.074293, 0.735133,0.994901,0.015131,0.014512,0.826280
27200,0.996991, 0.010662, 0.009754, 0.825764,0.915159, 0.030769, 0.097984, 0.998000,0.991512,0.015302,0.017107,0.832186
27300,0.996471, 0.010606, 0.010666, 0.823337,0.931468, 0.002000, 0.105818, 0.813097,0.990780,0.016143,0.018332,0.824390
27400,0.997096, 0.012034, 0.010499, 0.834250,0.926938, 0.040531, 0.078353, 0.779597,0.987207,0.019299,0.017131,0.838666
27500,0.997269, 0.011464, 0.012805, 0.825978,0.914680, 0.107454, 0.002000, 0.770214,0.991779,0.019528,0.020195,0.827123
27600,0.997558, 0.009368, 0.012109, 0.845609,0.910689, 0.002000, 0.095334, 0.885759,0.993621,0.016005,0.017217,0.819718
27700,0.997421, 0.011694, 0.013627, 0.815823,0.914412, 0.074581, 0.089984, 0.820311,0.991464,0.015633,0.023906,0.834355
27800,0.997547, 0.012416, 0.014350, 0.825499,0.920489, 0.064921, 0.147402, 0.808806,0.992952,0.016503,0.021013,0.825630
27900,0.997688, 0.010687, 0.014531, 0.856844,0.903291, 0.022116, 0.096561, 0.912953,0.991173,0.017094,0.024183,0.860749
28000,0.997534, 0.007841, 0.014845, 0.839015,0.873231, 0.098304, 0.083784, 0.666920,0.992939,0.013800,0.020462,0.832286
28100,0.997671, 0.008880, 0.013600, 0.842430,0.883374, 0.002000, 0.173340, 0.765122,0.989504,0.014559,0.016666,0.846391
28200,0.997737, 0.011563, 0.011141, 0.763945,0.927014, 0.044344, 0.099426, 0.817347,0.992471,0.015546,0.019318,0.850872
28300,0.997416, 0.010477, 0.018895, 0.851023,0.906753, 0.058906, 0.064084, 0.821281,0.992903,0.019593,0.016323,0.850182
28400,0.997261, 0.008851, 0.011161, 0.823388,0.943766, 0.105326, 0.101116, 0.761437,0.990820,0.012786,0.018559,0.827667
28500,0.998000, 0.016187, 0.002000, 0.891494,0.919490, 0.087079, 0.002000, 0.782284,0.988631,0.014938,0.018775,0.832507
28600,0.996892, 0.008836, 0.015910, 0.841147,0.902194, 0.091476, 0.106725, 0.832187,0.990977,0.013530,0.020257,0.829281
28700,0.996156, 0.012451, 0.020194, 0.831124,0.919002, 0.002000, 0.033917, 0.790425,0.991817,0.019594,0.026106,0.838757
28800,0.996464, 0.012369, 0.018010, 0.828630,0.942049, 0.105335, 0.002000, 0.892651,0.989675,0.014106,0.021859,0.821701
28900,0.996687, 0.010208, 0.015135, 0.816087,0.899296, 0.037365, 0.020161, 0.773988,0.992443,0.013464,0.016656,0.818142
29000,0.996911, 0.010174, 0.019441, 0.810058,0.900197, 0.017117, 0.083431, 0.761816,0.992025,0.015401,0.023719,0.815357
29100,0.996911, 0.009465, 0.014724, 0.795662,0.899256, 0.186405, 0.036921, 0.732095,0.990235,0.014946,0.023610,0.801521
29200,0.997264, 0.009884, 0.015875, 0.797712,0.907524, 0.044631, 0.083410, 0.715781,0.993451,0.012907,0.017821,0.804031
29300,0.997364, 0.008762, 0.014025, 0.790045,0.946888, 0.002000, 0.002000, 0.888839,0.989548,0.017351,0.014192,0.811359
29400,0.997594, 0.007063, 0.014491, 0.814013,0.960548, 0.080867, 0.095767, 0.732322,0.995166,0.011178,0.022045,0.811329
29500,0.998000, 0.011939, 0.002000, 0.866663,0.914667, 0.002000, 0.079071, 0.762341,0.993240,0.012020,0.019414,0.825118
29600,0.997772, 0.009837, 0.014714, 0.831443,0.942097, 0.090443, 0.057691, 0.830768,0.993662,0.020202,0.017176,0.826128
29700,0.997924, 0.013974, 0.010705, 0.817773,0.916776, 0.097369, 0.047328, 0.857760,0.991538,0.012965,0.016379,0.817748
29800,0.997927, 0.008539, 0.011882, 0.817928,0.909853, 0.130991, 0.018954, 0.864334,0.993455,0.020773,0.019296,0.823557
29900,0.997884, 0.009203, 0.013219, 0.813570,0.927843, 0.092741, 0.042641, 0.752441,0.992485,0.012201,0.019243,0.809161
30000,0.997758, 0.017175, 0.008953, 0.824133,0.912992, 0.061734, 0.053277, 0.916692,0.989629,0.021926,0.018815,0.841828
30100,0.997559, 0.011641, 0.010246, 0.855654,0.934099, 0.002000, 0.098381, 0.723873,0.992979,0.017386,0.019777,0.848823
30200,0.997419, 0.011399, 0.011495, 0.848102,0.889486, 0.109071, 0.083199, 0.870655,0.989346,0.018477,0.016949,0.850571
30300,0.987463, 0.007702, 0.007930, 0.824646,0.894997, 0.083786, 0.135232, 0.815399,0.989444,0.020894,0.023834,0.842185
30400,0.996120, 0.015574, 0.014001, 0.822835,0.854944, 0.064568, 0.093172, 0.822049,0.990796,0.020711,0.019951,0.831571
30500,0.995869, 0.013885, 0.015693, 0.815309,0.998000, 0.060811, 0.062837, 0.795236,0.994142,0.017137,0.017043,0.821255
30600,0.997050, 0.007913, 0.007882, 0.788500,0.933225, 0.089498, 0.057199, 0.840945,0.986066,0.022511,0.022218,0.803733
30700,0.996296, 0.015134, 0.012978, 0.807006,0.897868, 0.010572, 0.086677, 0.899062,0.990819,0.019971,0.020427,0.810291
30800,0.996515, 0.014542, 0.011361, 0.810443,0.928399, 0.002000, 0.107508, 0.825145,0.993458,0.021239,0.016752,0.808216
30900,0.997469, 0.023039, 0.020596, 0.751275,0.915331, 0.002000, 0.070290, 0.771954,0.994024,0.018585,0.024585,0.792948
31000,0.998000, 0.036220, 0.002000, 0.899298,0.945284, 0.002000, 0.159413, 0.862248,0.994963,0.016721,0.021547,0.810440
31100,0.996849, 0.014454, 0.013371, 0.808546,0.929878, 0.002000, 0.094077, 0.782337,0.989072,0.022722,0.018930,0.799967
31200,0.998000, 0.002000, 0.002000, 0.891407,0.865917, 0.100573, 0.103070, 0.812770,0.992195,0.022672,0.019914,0.817971
31300,0.997276, 0.014196, 0.013598, 0.813291,0.907820, 0.002000, 0.164944, 0.787984,0.991142,0.018268,0.023172,0.811847
31400,0.998000, 0.002000, 0.002000, 0.760878,0.930638, 0.007356, 0.063298, 0.895053,0.991298,0.019982,0.021394,0.817067
31500,0.996505, 0.011117, 0.014053, 0.826007,0.820130, 0.075658, 0.002000, 0.816960,0.985713,0.017882,0.017782,0.830858
31600,0.996456, 0.011299, 0.013854, 0.825077,0.906689, 0.002000, 0.093862, 0.713682,0.992967,0.015608,0.017272,0.822535
31700,0.996942, 0.012037, 0.013783, 0.829109,0.930628, 0.094697, 0.099795, 0.764132,0.992920,0.014215,0.018324,0.827141
31800,0.996936, 0.010265, 0.011868, 0.806823,0.933921, 0.104782, 0.002000, 0.850105,0.993001,0.016458,0.023908,0.830263
31900,0.996689, 0.012257, 0.014670, 0.835255,0.922027, 0.099144, 0.002000, 0.889171,0.994179,0.019583,0.015214,0.825513
32000,0.996591, 0.013813, 0.013339, 0.829096,0.942089, 0.002000, 0.152875, 0.762329,0.990152,0.017654,0.021745,0.826509
32100,0.996787, 0.012590, 0.020475, 0.820953,0.901528, 0.046409, 0.105168, 0.973336,0.988637,0.019513,0.026245,0.826810
32200,0.998000, 0.002000, 0.002000, 0.823000,0.949326, 0.002000, 0.098937, 0.766285,0.991024,0.013857,0.027251,0.814641
32300,0.996980, 0.008805, 0.019863, 0.828533,0.906373, 0.073954, 0.085431, 0.949825,0.989057,0.018179,0.017981,0.821190
32400,0.997319, 0.007202, 0.050394, 0.709025,0.947562, 0.002000, 0.038207, 0.842804,0.993885,0.013327,0.022453,0.818796
32500,0.996241, 0.012220, 0.016370, 0.795447,0.897897, 0.092038, 0.098790, 0.755982,0.992370,0.017596,0.021161,0.805317
32600,0.998000, 0.002000, 0.002000, 0.854502,0.922467, 0.026344, 0.080331, 0.703326,0.987495,0.021969,0.024787,0.793866
32700,0.996729, 0.011668, 0.017023, 0.812845,0.910056, 0.105023, 0.002000, 0.896872,0.991745,0.014310,0.018230,0.812048
32800,0.997108, 0.009475, 0.020268, 0.802834,0.948072, 0.045048, 0.130884, 0.749454,0.989890,0.012052,0.020463,0.811985
32900,0.997146, 0.009339, 0.013654, 0.799144,0.934691, 0.024301, 0.110775, 0.736559,0.993230,0.016060,0.022056,0.804055
33000,0.997251, 0.009405, 0.013937, 0.804202,0.997352, 0.012639, 0.024171, 0.822336,0.996405,0.015749,0.018366,0.811156
33100,0.997483, 0.010914, 0.012094, 0.825314,0.931329, 0.060561, 0.049101, 0.998000,0.989774,0.016894,0.021223,0.835598
33200,0.997444, 0.013819, 0.011250, 0.845270,0.925028, 0.053258, 0.060041, 0.911571,0.990385,0.018083,0.017666,0.850649
33300,0.997667, 0.010750, 0.020393, 0.856493,0.908973, 0.081706, 0.075393, 0.791915,0.993907,0.016974,0.023640,0.834936
33400,0.997688, 0.011863, 0.015585, 0.835050,0.938655, 0.189416, 0.025614, 0.932725,0.992178,0.022985,0.016626,0.831325
33500,0.997742, 0.009066, 0.011352, 0.868624,0.998000, 0.094362, 0.134202, 0.958061,0.991947,0.020519,0.022642,0.835294
33600,0.997107, 0.019041, 0.011488, 0.857557,0.923675, 0.122934, 0.112140, 0.979033,0.991059,0.016482,0.020928,0.845409
33700,0.997178, 0.010769, 0.013758, 0.843388,0.933247, 0.094262, 0.056257, 0.720475,0.992091,0.013167,0.014100,0.835803
33800,0.997328, 0.011702, 0.012179, 0.843733,0.897548, 0.075764, 0.047180, 0.855901,0.988556,0.014121,0.020653,0.840077
33900,0.997426, 0.010935, 0.011138, 0.840947,0.905706, 0.009906, 0.002000, 0.834810,0.993251,0.016569,0.017919,0.835395
34000,0.997322, 0.011777, 0.012855, 0.834651,0.918231, 0.089889, 0.044619, 0.751402,0.993172,0.019341,0.020367,0.833490
34100,0.997070, 0.011735, 0.014545, 0.832369,0.901603, 0.108896, 0.002000, 0.804755,0.991135,0.017995,0.019002,0.834417
34200,0.997034, 0.013835, 0.015005, 0.846235,0.962756, 0.002000, 0.084821, 0.818802,0.990719,0.022158,0.019931,0.848910
34300,0.997068, 0.014197, 0.012113, 0.847896,0.908727, 0.009870, 0.078951, 0.762006,0.990503,0.020547,0.018232,0.847487
34400,0.996871, 0.019536, 0.011121, 0.840358,0.921175, 0.045168, 0.108300, 0.863649,0.989200,0.017212,0.018015,0.845366
34500,0.996283, 0.014007, 0.013548, 0.854256,0.878757, 0.007190, 0.098862, 0.887200,0.984876,0.018480,0.021573,0.856786
34600,0.996530, 0.013355, 0.014005, 0.846219,0.914808, 0.002000, 0.096631, 0.798214,0.987523,0.018662,0.018345,0.843489
34700,0.996043, 0.013746, 0.011216, 0.859399,0.899442, 0.099806, 0.002000, 0.915143,0.987477,0.015622,0.022303,0.869279
34800,0.995621, 0.010718, 0.016110, 0.853973,0.971308, 0.211830, 0.024129, 0.873586,0.988286,0.020584,0.019343,0.848865
34900,0.990031, 0.009183, 0.016759, 0.842841,0.921556, 0.054801, 0.092534, 0.936162,0.989686,0.016102,0.020443,0.859163
35000,0.995430, 0.011846, 0.017682, 0.849879,0.939170, 0.101114, 0.059227, 0.794806,0.987166,0.020623,0.025237,0.838911
35100,0.998000, 0.002000, 0.002000, 0.786676,0.958388, 0.020414, 0.115699, 0.874785,0.993101,0.012999,0.018956,0.852026
35200,0.996867, 0.008614, 0.015644, 0.823013,0.919110, 0.002000, 0.078106, 0.998000,0.989446,0.014907,0.020811,0.846250
35300,0.996031, 0.008848, 0.017050, 0.814567,0.926817, 0.118830, 0.076640, 0.760882,0.989159,0.015073,0.020478,0.814721
35400,0.996514, 0.010086, 0.014561, 0.825219,0.880028, 0.111698, 0.100944, 0.884443,0.990618,0.020008,0.022833,0.827724
35500,0.995549, 0.011881, 0.020434, 0.811989,0.973934, 0.095033, 0.148867, 0.689711,0.991334,0.019501,0.022915,0.820879
35600,0.996949, 0.019661, 0.017314, 0.824523,0.925902, 0.091084, 0.002000, 0.887862,0.992552,0.019877,0.020808,0.832040
35700,0.997138, 0.010255, 0.020910, 0.871265,0.876753, 0.002000, 0.107058, 0.847479,0.991741,0.014583,0.021071,0.854461
35800,0.996693, 0.013443, 0.016740, 0.855856,0.906721, 0.128815, 0.124186, 0.836206,0.990416,0.026272,0.022706,0.853447
35900,0.997070, 0.011447, 0.015878, 0.844521,0.997042, 0.011601, 0.016188, 0.844558,0.992543,0.016418,0.017926,0.843518
36000,0.996730, 0.015273, 0.012495, 0.830955,0.996721, 0.014057, 0.012388, 0.833938,0.991148,0.015396,0.018112,0.835668
36100,0.996333, 0.011915, 0.015148, 0.842729,0.879881, 0.086273, 0.052946, 0.854455,0.990639,0.023170,0.019247,0.836293
36200,0.995935, 0.012860, 0.014314, 0.838148,0.911272, 0.169761, 0.136425, 0.935471,0.987681,0.021038,0.023304,0.833767
36300,0.998000, 0.002000, 0.016693, 0.902872,0.979871, 0.100930, 0.079303, 0.880807,0.993379,0.019406,0.020707,0.835747
36400,0.995468, 0.011127, 0.016425, 0.837660,0.935229, 0.002000, 0.062449, 0.824712,0.986681,0.018991,0.024904,0.834153
36500,0.992944, 0.012842, 0.015124, 0.835573,0.920253, 0.106042, 0.106122, 0.879267,0.986565,0.023854,0.024507,0.845097
36600,0.993998, 0.011402, 0.015703, 0.840819,0.898812, 0.184870, 0.169722, 0.738480,0.988220,0.018093,0.022240,0.837859
36700,0.995391, 0.009015, 0.014180, 0.806938,0.903433, 0.002000, 0.109910, 0.897360,0.991238,0.015935,0.020309,0.824179
36800,0.995752, 0.018537, 0.013682, 0.803393,0.917846, 0.030596, 0.048232, 0.835981,0.989200,0.024269,0.019184,0.806863
36900,0.996321, 0.014977, 0.012667, 0.795550,0.931910, 0.070717, 0.073612, 0.627088,0.992190,0.020667,0.015751,0.799453
37000,0.997377, 0.014061, 0.045051, 0.827621,0.928015, 0.002000, 0.046174, 0.727150,0.990111,0.017429,0.017677,0.806326
37100,0.996327, 0.011153, 0.009710, 0.803003,0.914699, 0.058891, 0.106184, 0.770249,0.992910,0.017097,0.019918,0.804862
37200,0.997083, 0.009757, 0.013731, 0.795332,0.902164, 0.079465, 0.062556, 0.845314,0.992641,0.013217,0.018035,0.801088
37300,0.997189, 0.009034, 0.016106, 0.795767,0.903081, 0.155273, 0.002000, 0.833627,0.991567,0.016931,0.019843,0.795995
37400,0.997274, 0.011601, 0.016258, 0.794950,0.906296, 0.100993, 0.002000, 0.890119,0.991651,0.017421,0.017587,0.791531
37500,0.997372, 0.012515, 0.014499, 0.795499,0.948235, 0.102130, 0.016652, 0.783187,0.990735,0.018829,0.016656,0.807057
37600,0.997145, 0.011435, 0.013184, 0.820211,0.950937, 0.030185, 0.094522, 0.850216,0.994225,0.019478,0.021565,0.825687
37700,0.996839, 0.012270, 0.011723, 0.834871,0.939030, 0.110542, 0.083060, 0.843214,0.988688,0.016858,0.020051,0.839748
37800,0.996065, 0.012560, 0.013224, 0.821415,0.949967, 0.002000, 0.165264, 0.899476,0.991891,0.014479,0.018746,0.829836
37900,0.996903, 0.012016, 0.009662, 0.822504,0.929518, 0.076779, 0.010182, 0.916403,0.994695,0.018710,0.013187,0.835925
38000,0.996245, 0.011757, 0.010426, 0.838859,0.892005, 0.018430, 0.002000, 0.991196,0.993005,0.014640,0.010484,0.837042
38100,0.996849, 0.010739, 0.014494, 0.827729,0.998000, 0.199895, 0.002000, 0.909247,0.990649,0.018714,0.014820,0.830462
38200,0.996917, 0.010850, 0.009375, 0.828595,0.917035, 0.142961, 0.044947, 0.756762,0.989600,0.017295,0.018157,0.829177
38300,0.997093, 0.011724, 0.009544, 0.836582,0.927571, 0.055541, 0.182044, 0.741918,0.994125,0.014762,0.017465,0.832048
38400,0.997480, 0.014102, 0.010979, 0.837091,0.922626, 0.002000, 0.082424, 0.888941,0.992977,0.015784,0.020021,0.830597
38500,0.997506, 0.013530, 0.012919, 0.843234,0.958861, 0.083022, 0.136674, 0.849254,0.987806,0.023473,0.022728,0.834275
38600,0.997731, 0.007839, 0.020997, 0.810971,0.923602, 0.059854, 0.029008, 0.884030,0.990177,0.017735,0.017403,0.853558
38700,0.997464, 0.012331, 0.011805, 0.845100,0.910260, 0.002000, 0.156842, 0.787474,0.992692,0.017175,0.017767,0.845111
38800,0.998000, 0.031949, 0.032922, 0.819818,0.916897, 0.002000, 0.094273, 0.756499,0.986235,0.015632,0.019887,0.839107
38900,0.995442, 0.011151, 0.008167, 0.820201,0.903861, 0.002000, 0.002000, 0.869692,0.989361,0.014021,0.016930,0.828486
39000,0.996978, 0.007567, 0.007200, 0.824437,0.943971, 0.048878, 0.091751, 0.967324,0.990528,0.013457,0.013461,0.823969
39100,0.997044, 0.008251, 0.009139, 0.827981,0.919844, 0.026578, 0.039711, 0.812124,0.994459,0.013591,0.017466,0.827665
39200,0.996362, 0.008696, 0.007954, 0.836955,0.905992, 0.097243, 0.081597, 0.861247,0.989778,0.015488,0.014945,0.835293
39300,0.996882, 0.011000, 0.007554, 0.857006,0.928253, 0.024074, 0.002000, 0.828538,0.993359,0.012767,0.011494,0.830552
39400,0.996523, 0.008551, 0.012010, 0.823450,0.970280, 0.053838, 0.064896, 0.749046,0.990251,0.014513,0.018995,0.826204
39500,0.996619, 0.007899, 0.009479, 0.818814,0.931354, 0.002000, 0.028535, 0.878351,0.992417,0.019024,0.018258,0.822887
39600,0.996907, 0.007985, 0.011323, 0.825301,0.916711, 0.053067, 0.056471, 0.877140,0.992372,0.014035,0.013579,0.812032
